unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
1521,P10-4003,a holistic lexiconbased approach to opinion mining,,towards tutorial dialog to support selfexplanation adding natural language understanding to a cognitive tutor,"['V Aleven', 'O Popescu', 'K R Koedinger']","Over the last decade there has been a lot of interest in developing tutorial dialogue systems that understand student explanations ( Jordan et al. , 2006 ; Graesser et al. , 1999 ; Aleven et al. , 2001 ; Buckley and Wolska , 2007 ; Nielsen et al. , 2008 ; VanLehn et al. , 2007 ) , because high percentages of selfexplanation and student contentful talk are known to be correlated with better learning in humanhuman tutoring ( Chi et al. , 1994 ; Litman et al. , 2009 ; Purandare and Litman , 2008 ; Steinhauser et al. , 2007 ) .",0
1522,J05-3003,a holistic lexiconbased approach to opinion mining,,lexical functional grammar volume 34 of syntax and semantics,['Mary Dalrymple'],"Dalrymple ( 2001 ) argues that there are cases , albeit exceptional ones , in which constraints on syntactic category are an issue in subcategorization .",3
1523,A00-1024,a holistic lexiconbased approach to opinion mining,,detecting and correcting morphosyntactic errors in real texts,['T Vosse'],"Corpus frequency : ( Vosse , 1992 ) differentiates between misspellings and neologisms ( new words ) in terms of their frequency .",2
1524,D12-1037,a holistic lexiconbased approach to opinion mining,,a hierarchical phrasebased model for statistical machine translation,['David Chiang'],"We use an in-house developed hierarchical phrase-based translation ( Chiang , 2005 ) as our baseline system , and we denote it as In-Hiero .",2
1525,J86-1002,a holistic lexiconbased approach to opinion mining,,semantic processing for a natural language programming system,['B Ballard'],"The types of sentences accepted are essentially those accepted by the original NLC grammar , imperative sentences with nested noun groups and conjunctions ( Ballard 1979 ) .",0
1526,N01-1013,a holistic lexiconbased approach to opinion mining,,inducing a semantically annotated lexicon via embased clustering,"['M Rooth', 'S Riezler', 'D Prescher', 'G Carroll', 'F Beil']",The task we used to compare different generalisation techniques is similar to that used by Pereira et al. ( 1993 ) and Rooth et al. ( 1999 ) .,4
1527,P11-1134,a holistic lexiconbased approach to opinion mining,,paraphrasing with bilingual parallel corpora,"['Colin Bannard', 'Chris Callison-Burch']","One of the proposed methods to extract paraphrases relies on a pivot-based approach using phrase alignments in a bilingual parallel corpus ( Bannard and Callison-Burch , 2005 ) .",0
1528,J06-2002,a holistic lexiconbased approach to opinion mining,,the bargaining problem,['John Nash'],"The Nash arbitration plan , for example , would allow a doubly graded description whenever the product of the Values for the referent r exceeds that of all distractors ( Nash 1950 ; cfXXX Gorniak and Roy 2003 ; Thorisson 1994 , for other plans ) .",0
1529,W06-1705,a holistic lexiconbased approach to opinion mining,,word sense disambiguation by web mining for word cooccurrence probabilities,['P Turney'],Turney ( 2001 ) extracts word co-occurrence probabilities from unlabelled text collected from a web crawler .,0
1530,W06-1639,a holistic lexiconbased approach to opinion mining,,correlation clustering,"['N Bansal', 'A Blum', 'S Chawla']","Notable early papers on graph-based semisupervised learning include Blum and Chawla ( 2001 ) , Bansal et al. ( 2002 ) , Kondor and Lafferty ( 2002 ) , and Joachims ( 2003 ) .",0
1531,J10-3007,a holistic lexiconbased approach to opinion mining,,a systematic comparison of various statistical alignment models,"['Franz Josef Och', 'Hermann Ney']","Due to this inherent ambiguity , manual annotations usually distinguish between sure correspondences for unambiguous translations , and possible , for ambiguous translations ( Och and Ney 2003 ) .",0
1532,W04-0910,a holistic lexiconbased approach to opinion mining,,semantics and syntax in lexical functional grammar,['M Dalrymple'],"Thus for instance , ( Copestake and Flickinger , 2000 ; Copestake et al. , 2001 ) describes a Head Driven Phrase Structure Grammar ( HPSG ) which supports the parallel construction of a phrase structure ( or derived ) tree and of a semantic representation and ( Dalrymple , 1999 ) show how to equip Lexical Functional grammar ( LFG ) with a glue semantics .",0
1533,P10-4003,a holistic lexiconbased approach to opinion mining,,linking semantic and knowledge representations in a multidomain dialogue system,"['Myroslava O Dzikovska', 'James F Allen', 'Mary D Swift']","The contextual interpreter then uses a reference resolution approach similar to Byron ( 2002 ) , and an ontology mapping mechanism ( Dzikovska et al. , 2008a ) to produce a domain-specific semantic representation of the student 's output .",2
1534,J00-4002,a holistic lexiconbased approach to opinion mining,,an algorithm for generating quantifier scopings,"['Jerry R Hobbs', 'Stuart M Shieber']","only the available five relative scopings of the quantifiers are produced ( Hobbs and Shieber 1987 , 47 ) , but without the need for a free variable constraint -- the HOU algorithm will not produce any solutions in which a previously bound variable becomes free ; â¢ the equivalences are reversible , and thus the above sentences cart be generated from scoped logical forms ; â¢ partial scopings are permitted ( see Reyle [ 19961 ) â¢ scoping can be freely interleaved with other types of reference resolution ; â¢ unscoped or partially scoped forms are available for inference or for generation at every stage .",0
1535,J00-1004,a holistic lexiconbased approach to opinion mining,,englishtomandarin speech translation with head transducers,"['Hiyan Alshawi', 'Fei Xia']","In the transducers produced by the training method described in this paper , the source and target positions are in the set -LCB- -1 , 0,1 -RCB- , though we have also used handcoded transducers ( Alshawi and Xia 1997 ) and automatically trained transducers ( Alshawi and Douglas 2000 ) with a larger range of positions .",2
1536,J04-3001,a holistic lexiconbased approach to opinion mining,,corrected cotraining for statistical parsers,"['Rebecca Hwa', 'Miles Osborne', 'Anoop Sarkar', 'Mark Steedman']","Similar approaches are being explored for parsing ( Steedman , Hwa , et al. 2003 ; Hwa et al. 2003 ) .",0
1537,W06-1639,a holistic lexiconbased approach to opinion mining,,mining the peanut gallery opinion extraction and semantic classification of product reviews,"['K Dave', 'S Lawrence', 'D M Pennock']","In particular , since we treat each individual speech within a debate as a single `` document '' , we are considering a version of document-level sentiment-polarity classification , namely , automatically distinguishing between positive and negative documents ( Das and Chen , 2001 ; Pang et al. , 2002 ; Turney , 2002 ; Dave et al. , 2003 ) .",0
1538,W01-0706,a holistic lexiconbased approach to opinion mining,,introduction to the conll2000 shared task chunking,"['E F Tjong Kim Sang', 'S Buchholz']","would be chunked as follows ( Tjong Kim Sang and Buchholz , 2000 ) : [ NP He ] [ VP reckons ] [ NP the current account deficit ] [ VP will narrow ] [ PP",0
1539,W10-2910,a holistic lexiconbased approach to opinion mining,,effective use of wordnet semantics via kernelbased learning,"['Roberto Basili', 'Marco Cammisa', 'Alessandro Moschitti']","The flexible architecture we have presented enables interesting future research : ( i ) a straightforward improvement is the use of lexical similarity to reduce data sparseness , e.g. ( Basili et al. , 2005 ; Basili et al. , 2006 ; Bloehdorn et al. , 2006 ) .",0
1540,A00-1014,a holistic lexiconbased approach to opinion mining,,evaluating response strategies in a webbased spoken dialogue agent,"['Diane J Litman', 'Shimei Pan', 'Marilyn A Walker']","5An alternative strategy to step ( 4 ) is to perform a database lookup based on the ambiguous query and summarize the results ( Litman et al. , 1998 ) , which we leave for future work .",5
1541,P02-1001,a holistic lexiconbased approach to opinion mining,,maximum entropy markov models for information extraction and segmentation,"['A McCallum', 'D Freitag', 'F Pereira']","Such approaches have been tried recently in restricted cases ( McCallum et al. , 2000 ; Eisner , 2001b ; Lafferty et al. , 2001 ) .",0
1542,E99-1022,a holistic lexiconbased approach to opinion mining,,interleaving universal principles and relational constraints over typed feature logic,"['Thilo Gotz', 'Detmar Meurers']","Typed feature grammars can be used as the basis for implementations of Head-driven Phrase Structure Grammar ( HPSG ; Pollard and Sag , 1994 ) as discussed in ( Gotz and Meurers , 1997a ) and ( Meurers and Minnen , 1997 ) .",1
1543,J09-4010,a holistic lexiconbased approach to opinion mining,,applying casebased reasoning techniques for enterprise systems,['I Watson'],It is therefore no surprise that early attempts at response automation were knowledge-driven ( Barr and Tessler 1995 ; Watson 1997 ; Delic and Lahaix 1998 ) .,0
1544,P02-1001,a holistic lexiconbased approach to opinion mining,,practical experiments with regular approximation of contextfree languages,['Mark-Jan Nederhof'],"A more subtle example is weighted FSAs that approximate PCFGs ( Nederhof , 2000 ; Mohri and Nederhof , 2001 ) , or to extend the idea , weighted FSTs that approximate joint or conditional synchronous PCFGs built for translation .",0
1545,P11-1134,a holistic lexiconbased approach to opinion mining,,syntacticsemantic structures for textual entailment recognition,"['Yashar Mehdad', 'Alessandro Moschitti', 'Fabio Massimo Zanzotto']","ones , DIRT ( Lin and Pantel , 2001 ) , VerbOcean ( Chklovski and Pantel , 2004 ) , FrameNet ( Baker et al. , 1998 ) , and Wikipedia ( Mehdad et al. , 2010 ; Kouylekov et al. , 2009 ) .",0
1546,W06-2807,a holistic lexiconbased approach to opinion mining,,ruby on rails web developement that doesn’t hurt url httpwwwrubyonrailsorg retrieved the 03rd of january,['Ruby on Rails'],The Ruby on Rails ( 2006 ) framework permits us to quickly develop web applications without rewriting common functions and classes .,2
1547,K15-1003,a holistic lexiconbased approach to opinion mining,,widecoverage efficient statistical parsing with ccg and loglinear models,"['Stephen Clark', 'James R Curran']",We further add rules for combining with punctuation to the left and right and allow for the merge rule X â X X of Clark and Curran ( 2007 ) .,2
1548,W06-1639,a holistic lexiconbased approach to opinion mining,,using natural language processing to improve erulemaking,"['C Cardie', 'C Farina', 'T Bruce', 'E Wagner']","Politically-oriented text Sentiment analysis has specifically been proposed as a key enabling technology in eRulemaking , allowing the automatic analysis of the opinions that people submit ( Shulman et al. , 2005 ; Cardie et al. , 2006 ; Kwon et al. , 2006 ) .",0
1549,D08-1034,a holistic lexiconbased approach to opinion mining,,hierarchical semantic role labeling,"['Alessandro Moschitti', 'Ana-Maria Giuglea', 'Bonaventura Coppola', 'Roberto Basili']",Moschitti et al. ( 2005 ) has made some preliminary attempt on the idea of hierarchical semantic,0
1550,W06-1104,a holistic lexiconbased approach to opinion mining,,nonclassical lexical semantic relations,"['Jane Morris', 'Graeme Hirst']",Morris and Hirst ( 2004 ) pointed out that many relations between words in a text are non-classical ( i.e. other than typical taxonomic relations like synonymy or hypernymy ) and therefore not covered by semantic similarity .,0
